"year"  "month"  "day"  "julianday" "princetown" "teignmouth"
1961	1	19	384	4.8	4.8
1961	1	20	385	13.7	1
1961	1	21	386	2.8	0
1961	1	22	387	0.5	5.1
1961	1	23	388	4.8	1.8
1961	1	24	389	0	6.9
1961	1	25	390	13.5	0
1961	1	26	391	0	9.7
1961	1	27	392	40.9	21.3
1961	1	28	393	26.4	13.5
1961	1	29	394	55.9	19.6
1961	1	30	395	56.9	1
1961	1	31	396	10.2	3.6
1961	2	1	397	3	6.9
1961	2	2	398	14.2	6.1
1961	2	3	399	19.3	2.5
1961	2	4	400	11.7	1.3
1961	2	5	401	7.6	3.6
1961	2	6	402	18.8	2.8
1961	2	7	403	5.6	1.5
1961	2	8	404	22.4	0.3
1961	2	9	405	10.2	0
1961	2	10	406	0.5	0
1961	2	11	407	9.7	0
1961	2	12	408	1.5	0
1961	2	13	409	6.6	0
1961	2	14	410	0	0
1961	2	15	411	1	1.3
1961	2	16	412	1.5	0.3
1961	2	17	413	0.5	0.3
1961	2	18	414	0.5	0
1961	2	19	415	0	0
1961	2	20	416	0	0
1961	2	21	417	0	0
1961	2	22	418	0.5	0
1961	2	23	419	1.5	20.8
1961	2	24	420	29.5	9.4
1961	2	25	421	7.1	7.4
1961	2	26	422	16.5	7.9
1961	2	27	423	27.9	16
1961	2	28	424	15	0
1961	3	1	425	0	0
1961	3	2	426	0.8	0
1961	3	3	427	0	0
1961	3	4	428	0	0
1961	3	5	429	0	0
1961	3	6	430	0	0
1961	3	7	431	0	0
1961	3	8	432	0	0.3
1961	3	9	433	0	0
1961	3	10	434	0	0
1961	3	11	435	0	0
1961	3	12	436	0	0
1961	3	13	437	0	0
1961	3	14	438	0	0
1961	3	15	439	0	0
1961	3	16	440	0	0
1961	3	17	441	0	0
1961	3	18	442	0	0.3
1961	3	19	443	0	0
1961	3	20	444	0	0
1961	3	21	445	0	0
1961	3	22	446	0	0
1961	3	23	447	0	0
1961	3	24	448	0	0
1961	3	25	449	0	0
1961	3	26	450	0	0
1961	3	27	451	1.5	0
1961	3	28	452	0	0
1961	3	29	453	0	0.3
1961	3	30	454	15	0
1961	3	31	455	0	1.8
1961	4	1	456	5.6	0.3
1961	4	2	457	8.4	1.3
1961	4	3	458	4.3	7.1
1961	4	4	459	14.5	10.4
1961	4	5	460	38.6	8.1
1961	4	6	461	19.8	0.5
1961	4	7	462	0	0
1961	4	8	463	0	1.8
1961	4	9	464	0	3.6
1961	4	10	465	5.1	0.5
1961	4	11	466	0	1.3
1961	4	12	467	18.3	4.6
1961	4	13	468	15.7	4.3
1961	4	14	469	10.4	1.5
1961	4	15	470	1.5	0
1961	4	16	471	0	0
1961	4	17	472	0	0
1961	4	18	473	0	0.3
1961	4	19	474	3	16.5
1961	4	20	475	22.1	15.5
1961	4	21	476	42.2	7.9
1961	4	22	477	13	7.6
1961	4	23	478	12.7	0.3
1961	4	24	479	1.3	8.1
1961	4	25	480	19.3	12.4
1961	4	26	481	27.2	0.5
1961	4	27	482	4.1	0
1961	4	28	483	0	0
1961	4	29	484	0	0.3
1961	4	30	485	2	0.3
1961	5	1	486	6.9	1.3
1961	5	2	487	19.1	4.1
1961	5	3	488	6.6	3.6
1961	5	4	489	14.7	4.8
1961	5	5	490	10.7	0
1961	5	6	491	1.8	1.5
1961	5	7	492	15.7	0.5
1961	5	8	493	0.3	0
1961	5	9	494	0	0
1961	5	10	495	0	0
1961	5	11	496	0	0
1961	5	12	497	0	0
1961	5	13	498	0	0
1961	5	14	499	0	0
1961	5	15	500	0	0
1961	5	16	501	0	0
1961	5	17	502	0	0
1961	5	18	503	0	0
1961	5	19	504	0	0
1961	5	20	505	0	0
1961	5	21	506	0	0
1961	5	22	507	0	0
1961	5	23	508	0	0
1961	5	24	509	0	0
1961	5	25	510	0	1.3
1961	5	26	511	0	0
1961	5	27	512	0	1.8
1961	5	28	513	0	0
1961	5	29	514	0	10.4
1961	5	30	515	7.4	0
1961	5	31	516	0	0
1961	6	1	517	0	0
1961	6	2	518	NA	0
1961	6	3	519	NA	0
1961	6	4	520	NA	0
1961	6	5	521	NA	0
1961	6	6	522	NA	0
1961	6	7	523	NA	0
1961	6	8	524	NA	0.3
1961	6	9	525	NA	1.3
1961	6	10	526	NA	0.5
1961	6	11	527	NA	0.5
1961	6	12	528	NA	9.1
1961	6	13	529	NA	0
1961	6	14	530	NA	0
1961	6	15	531	NA	0
1961	6	16	532	NA	0
1961	6	17	533	NA	0
1961	6	18	534	NA	0
1961	6	19	535	NA	0
1961	6	20	536	NA	0
1961	6	21	537	NA	0
1961	6	22	538	NA	0
1961	6	23	539	NA	0
1961	6	24	540	NA	0
1961	6	25	541	NA	2
1961	6	26	542	NA	0
1961	6	27	543	NA	0
1961	6	28	544	NA	0
1961	6	29	545	NA	0
1961	6	30	546	NA	0
1961	7	1	547	NA	6.9
1961	7	2	548	0	3
1961	7	3	549	0	0
1961	7	4	550	0.5	0
1961	7	5	551	0	0
1961	7	6	552	0	0
1961	7	7	553	0	0
1961	7	8	554	1.3	0
1961	7	9	555	0	0
1961	7	10	556	0	0.3
1961	7	11	557	5.1	2
1961	7	12	558	7.4	6.6
1961	7	13	559	24.9	0.3
1961	7	14	560	7.6	1.8
1961	7	15	561	26.9	0
1961	7	16	562	3.6	0
1961	7	17	563	3	0
1961	7	18	564	0.3	0
1961	7	19	565	0	0
1961	7	20	566	0	0
1961	7	21	567	0	0
1961	7	22	568	0	0
1961	7	23	569	0.5	0
1961	7	24	570	0.8	0
1961	7	25	571	0	0
1961	7	26	572	4.6	0
1961	7	27	573	0	1.5
1961	7	28	574	16.8	0
1961	7	29	575	0	0
1961	7	30	576	0	0
1961	7	31	577	0	0
1961	8	1	578	1	0
1961	8	2	579	0	0
1961	8	3	580	0	0
1961	8	4	581	9.7	1.8
1961	8	5	582	22.9	0
1961	8	6	583	3.3	2
1961	8	7	584	3.8	17
1961	8	8	585	32	0.8
1961	8	9	586	1	1.3
1961	8	10	587	8.9	47.2
1961	8	11	588	47.8	0
1961	8	12	589	0	0.8
1961	8	13	590	0.5	0
1961	8	14	591	5.1	0
1961	8	15	592	5.3	0.5
1961	8	16	593	3	0
1961	8	17	594	0	0
1961	8	18	595	3	0.3
1961	8	19	596	4.8	1
1961	8	20	597	5.1	0
1961	8	21	598	1.5	1
1961	8	22	599	2.3	0
1961	8	23	600	0	1.5
1961	8	24	601	5.3	0
1961	8	25	602	3	1.5
1961	8	26	603	8.1	0
1961	8	27	604	0	0
1961	8	28	605	0	0
1961	8	29	606	0	0
1961	8	30	607	0	0
1961	8	31	608	0	0
1961	9	1	609	0	0
1961	9	2	610	0	0
1961	9	3	611	0	0
1961	9	4	612	1.5	0.3
1961	9	5	613	1.3	5.1
1961	9	6	614	2.5	0.8
1961	9	7	615	3	0
1961	9	8	616	0	0
1961	9	9	617	0	2
1961	9	10	618	5.3	3.6
1961	9	11	619	13	0
1961	9	12	620	0	7.6
1961	9	13	621	43.2	15
1961	9	14	622	26.4	0
1961	9	15	623	9.7	0.3
1961	9	16	624	5.1	0.3
1961	9	17	625	1.3	0
1961	9	18	626	0	0
1961	9	19	627	0	0
1961	9	20	628	0	0
1961	9	21	629	0.8	0.8
1961	9	22	630	5.3	0
1961	9	23	631	0	0
1961	9	24	632	0	0
1961	9	25	633	0	0
1961	9	26	634	0	6.9
1961	9	27	635	6.1	0.5
1961	9	28	636	9.1	2.8
1961	9	29	637	6.6	11.4
1961	9	30	638	27.4	4.3
1961	10	1	639	7.6	0.5
1961	10	2	640	10.2	0.8
1961	10	3	641	4.1	3.6
1961	10	4	642	20.3	18.5
1961	10	5	643	17.5	4.6
1961	10	6	644	5.6	17
1961	10	7	645	35.6	2
1961	10	8	646	0	1
1961	10	9	647	21.1	0
1961	10	10	648	21.3	0.8
1961	10	11	649	3.8	0
1961	10	12	650	0.5	0
1961	10	13	651	0	0
1961	10	14	652	0	0
1961	10	15	653	0	0.3
1961	10	16	654	1.5	0
1961	10	17	655	6.4	2.5
1961	10	18	656	23.9	1
1961	10	19	657	2.5	0
1961	10	20	658	0.5	2.5
1961	10	21	659	1	1.3
1961	10	22	660	4.1	8.9
1961	10	23	661	16.5	11.9
1961	10	24	662	30.5	4.8
1961	10	25	663	4.1	3.3
1961	10	26	664	13.2	5.8
1961	10	27	665	25.4	6.6
1961	10	28	666	13	1
1961	10	29	667	2.3	0
1961	10	30	668	0	0
1961	10	31	669	0	2.5
1961	11	1	670	2.5	1.3
1961	11	2	671	12.7	0.3
1961	11	3	672	1.5	0.5
1961	11	4	673	1	0
1961	11	5	674	0	0.8
1961	11	6	675	17.8	3
1961	11	7	676	12.2	4.1
1961	11	8	677	10.9	0.8
1961	11	9	678	6.6	2.8
1961	11	10	679	6.1	0.5
1961	11	11	680	2.8	0.3
1961	11	12	681	4.1	0.3
1961	11	13	682	0	0
1961	11	14	683	0	0
1961	11	15	684	0.5	0
1961	11	16	685	0	0
1961	11	17	686	0	0.3
1961	11	18	687	0.5	0
1961	11	19	688	0	0
1961	11	20	689	0	0
1961	11	21	690	0	1
1961	11	22	691	2.5	1
1961	11	23	692	7.9	0
1961	11	24	693	0	0
1961	11	25	694	0.8	0
1961	11	26	695	0	0
1961	11	27	696	0	0
1961	11	28	697	0	0.3
1961	11	29	698	3.6	1.5
1961	11	30	699	9.9	1.5
1961	12	1	700	20.1	2
1961	12	2	701	17.3	2
1961	12	3	702	17.8	11.7
1961	12	4	703	4.6	7.9
1961	12	5	704	18	0.5
1961	12	6	705	0.5	0.8
1961	12	7	706	0	8.1
1961	12	8	707	34	6.1
1961	12	9	708	15.5	9.4
1961	12	10	709	21.3	3.3
1961	12	11	710	17.8	3
1961	12	12	711	23.9	4.1
1961	12	13	712	29.5	0.3
1961	12	14	713	2.5	0
1961	12	15	714	0	0
1961	12	16	715	0	0
1961	12	17	716	0	0
1961	12	18	717	0	0
1961	12	19	718	0	0
1961	12	20	719	0	0
1961	12	21	720	0	0
1961	12	22	721	0	0
1961	12	23	722	0.5	0
1961	12	24	723	0	0
